TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:10:28:14:23:14,SS_ResNet50,4,4,2808.004,11.68,7.99,3.24,0.95,0.84,59.568292682926845,31.782926829268284,0.0,3.0,0.0,22977.560975609755,4.100000000000001,0.5,0.75,0.5,0.568095238095238
23:10:28:14:31:51,SS_ResNet50,4,4,2808.004,11.68,7.99,3.27,0.95,0.84,60.52954545454547,31.681818181818173,0.0,0.4545454545454545,0.0,3165.090909090909,4.4,0.55,0.8,0.55,0.625
23:10:28:14:32:00,SS_EfficientNetV2B2,4,4,2808.004,11.68,8.04,3.22,0.95,0.84,59.67244897959182,31.426530612244896,0.0,0.3673469387755102,0.0,2591.3469387755104,5.399999999999997,0.9,0.95,0.9,0.9166666666666666
23:10:28:14:32:59,SS_ConvNeXtBase,4,4,2808.004,11.68,7.66,3.61,0.95,0.84,44.86595744680852,33.64680851063849,0.0,0.9042553191489362,0.0,6783.09219858156,46.60000000000039,0.85,1.0,0.85,0.9047619047619048
23:10:28:14:33:06,SS_EfficientNetV2B1,4,4,2808.004,11.68,7.59,3.69,0.95,0.84,45.10265339966833,33.71724709784431,0.0,0.8739635157545605,0.0,6575.336650082919,3.900000000000002,0.8,0.95,0.8,0.8464285714285715
23:10:28:14:33:13,SS_EfficientNetV2B0,4,4,2808.004,11.68,7.92,3.35,0.95,0.84,45.24522691705789,33.619718309859294,0.0,0.8482003129890454,0.0,6410.015649452269,3.600000000000002,0.75,1.0,0.75,0.82
23:10:28:14:33:26,SS_ResNet101,4,4,2808.004,11.68,7.84,3.45,0.95,0.84,46.36852646638053,33.640772532188976,0.0,0.8011444921316166,0.0,6094.1917024320455,5.999999999999995,0.85,1.0,0.85,0.8800000000000001
23:10:28:14:33:34,SS_EfficientNetB1,4,4,2808.004,11.68,7.69,3.6,0.95,0.84,46.42099596231493,33.65572005383592,0.0026917900403768,0.7725437415881561,44.10228802153432,5920.732166890983,4.4,0.8,0.95,0.8,0.8547619047619047
23:10:28:14:35:53,SS_ConvNeXtXLarge,4,4,2808.004,11.68,6.55,4.72,0.95,0.9,46.12097862767155,39.64848143981983,0.0759280089988751,0.6754780652418447,4404.697412823397,5745.457817772778,103.4999999999984,0.95,1.0,0.95,0.9714285714285716
23:10:28:14:36:14,SS_VGG19,4,4,2808.004,11.68,5.8,5.48,0.95,0.9,47.8965222043874,40.37025147137486,0.1166399143927233,0.7153558052434457,7468.789727126806,5838.279293739968,9.099999999999984,0.85,0.95,0.85,0.8914285714285715
23:10:28:14:36:44,SS_EfficientNetB5,4,4,2808.004,11.68,7.42,3.84,0.95,0.9,51.42990430622011,40.05263157894729,21.911004784688995,13.73157894736842,2585399.1196172247,88430.48421052631,22.100000000000044,0.85,1.0,0.85,0.9
23:10:28:14:36:54,SS_EfficientNetB2,4,4,2808.004,11.68,7.44,3.82,0.95,0.9,51.36918767507003,39.95746965452835,21.39775910364145,13.412698412698411,2525514.816059757,86440.51540616246,5.1999999999999975,0.9,1.0,0.9,0.925
23:10:28:14:36:58,SS_MobileNet,4,4,2808.004,11.68,7.38,3.89,0.95,0.9,51.44244239631338,39.915714285714174,21.13732718894009,13.23963133640553,2495271.874654378,85325.15391705069,2.800000000000001,0.65,0.85,0.65,0.7255952380952381
23:10:28:14:37:07,SS_ResNet50V2,4,4,2808.004,11.68,7.42,3.84,0.95,0.9,51.46585255540481,39.86576209859778,20.76345545002261,13.023066485753052,2451401.3496155585,83898.52917232021,4.100000000000001,0.8,0.825,0.8,0.8
23:10:28:14:37:23,SS_EfficientNetB4,4,4,2808.004,11.68,7.34,3.92,0.95,0.9,51.80825053995682,39.728725701943695,41.138228941684666,24.54600431965443,4882789.40475162,157604.87948164146,10.39999999999998,0.75,0.9,0.75,0.7928571428571429
23:10:28:14:37:53,SS_ConvNeXtTiny,4,4,2808.004,11.68,7.46,3.81,0.95,0.9,50.96360078277886,39.52688845401144,37.29354207436399,22.36829745596869,4426485.479452055,144528.68258317024,24.00000000000007,0.9,1.0,0.9,0.938095238095238
23:10:28:14:38:14,SS_InceptionResNetV2,4,4,2808.004,11.68,7.18,4.09,0.95,0.9,51.21084923307147,39.46883651328066,35.66142910587355,21.39955106621773,4233066.594837261,138295.54807332586,11.799999999999974,0.6,0.7,0.6,0.638095238095238
23:10:28:14:38:31,SS_VGG16,4,4,2808.004,11.68,6.07,5.2,0.95,0.9,51.72063953488376,39.71228197674392,57.57594476744186,31.23364825581396,6905198.139534884,202219.16279069768,7.899999999999988,0.6,0.875,0.6,0.680952380952381
23:10:28:14:38:39,SS_EfficientNetB0,4,4,2808.004,11.68,7.52,3.75,0.95,0.9,51.6291442892947,39.64973147153573,56.74650912996778,30.781238811314,6805800.970998926,199341.59971356965,4.100000000000001,0.8,0.95,0.8,0.8464285714285715
23:10:28:14:39:25,SS_EfficientNetV2L,4,4,2808.004,11.68,6.98,4.29,0.95,0.9,53.0584090909091,39.71876623376608,51.47337662337662,28.037337662337663,6173879.522077922,182647.02337662337,28.70000000000013,0.7,0.925,0.7,0.75
23:10:28:14:39:40,SS_DenseNet201,4,4,2808.004,11.68,7.34,3.93,0.95,0.9,52.93616481774964,39.65470681457992,73.12488114104596,36.72076069730586,8839245.89540412,240312.5147385103,7.499999999999989,0.8,1.0,0.8,0.8583333333333332
23:10:28:14:40:28,SS_ConvNeXtSmall,4,4,2808.004,11.68,7.12,4.15,0.95,0.9,51.47761864644759,39.576551530468784,64.79893288402134,32.64813254703735,7832879.375456332,214503.41364785173,40.60000000000031,0.85,0.9,0.85,0.8699999999999999
23:10:28:14:41:25,SS_EfficientNetB7,4,4,2808.004,11.68,6.95,4.31,0.95,0.9,54.00925275827485,39.65478936810412,57.87938816449348,29.26780341023069,6995569.492477432,193103.59879638915,42.70000000000034,1.0,1.0,1.0,1.0
23:10:28:14:41:35,SS_InceptionV3,4,4,2808.004,11.68,7.3,3.96,0.95,0.9,54.05787781350486,39.62453623546845,57.103883255008654,28.87830818698986,6901904.874598071,190586.07964382885,5.4999999999999964,0.8,1.0,0.8,0.8630952380952381
23:10:28:14:42:15,SS_EfficientNetB6,4,4,2808.004,11.68,7.01,4.25,0.95,0.9,55.01941881918823,39.61531365313616,53.442112546125465,26.99953874538745,6439246.405904059,178776.79704797047,29.300000000000143,0.9,1.0,0.9,0.925
23:10:28:14:42:25,SS_EfficientNetB3,4,4,2808.004,11.68,7.03,4.23,0.95,0.9,54.97743916306575,39.61207641573771,52.70843757107119,26.65271776211053,6351283.496929725,176479.19217648398,6.099999999999994,0.95,1.0,0.95,0.9714285714285716
23:10:28:14:42:52,SS_EfficientNetV2M,4,4,2808.004,11.68,7.0,4.27,0.95,0.9,55.27604921995167,39.61393100417463,50.93320149417711,25.763128982641177,6137440.639859372,170613.5653702483,15.39999999999996,0.85,0.9125,0.85,0.8722222222222221
23:10:28:14:43:02,SS_DenseNet121,4,4,2808.004,11.68,7.0,4.26,0.95,0.9,55.25525401650022,39.6166956144157,50.33239253148068,25.465914025184546,6065060.8493269645,168672.31958315242,5.4999999999999964,0.6,0.75,0.6,0.645
23:10:28:14:43:20,SS_ResNet152,4,4,2808.004,11.68,7.01,4.26,0.95,0.9,55.29059974478946,39.62269247128848,49.31199489578903,24.97447894512973,5942360.4185453,165441.11612079965,9.599999999999982,0.85,1.0,0.85,0.9108225108225108
23:10:28:14:43:33,SS_EfficientNetV2B3,4,4,2808.004,11.68,6.88,4.4,0.95,0.9,55.23363388551059,39.63948416858845,48.62675613336129,24.631159572237365,5860203.628433634,163213.01740406794,6.699999999999992,0.85,0.95,0.85,0.8914285714285715
23:10:28:14:43:48,SS_ResNet101V2,4,4,2808.004,11.68,6.73,4.55,0.95,0.91,55.305569306930686,39.6860561056102,47.8417904290429,24.237417491749174,5765681.00330033,160644.64686468648,7.899999999999988,0.55,0.95,0.55,0.6666666666666666
23:10:28:14:43:54,SS_MobileNetV2,4,4,2808.004,11.68,6.99,4.28,0.95,0.91,55.31808140724074,39.69003886275281,47.44835344651258,24.04172632440172,5718495.221108611,159394.63775823277,4.100000000000001,0.9,1.0,0.9,0.9414285714285716
23:10:28:14:44:12,SS_ResNet152V2,4,4,2808.004,11.68,6.72,4.55,0.95,0.91,55.289129997990734,39.74133011854506,66.84609202330721,30.292947558770344,8108521.882258388,203766.32991762107,8.799999999999985,0.75,0.775,0.75,0.7547619047619047
23:10:28:14:44:34,SS_DenseNet169,4,4,2808.004,11.68,7.14,4.13,0.95,0.9,55.215719659473365,39.731518511185655,65.94258562660859,29.8730944367452,7992367.844783211,202761.32567808355,7.39999999999999,0.65,0.95,0.65,0.7497619047619047
23:10:28:14:45:07,SS_NASNetLarge,4,4,2808.004,11.68,6.8,4.47,0.95,0.9,55.5809469043512,39.7879432624113,63.852405597086445,28.92754456584244,7739066.369177688,196389.7350967989,16.599999999999966,1.0,1.0,1.0,1.0
23:10:28:14:45:20,SS_NASNetMobile,4,4,2808.004,11.68,6.75,4.52,0.95,0.9,55.4391699829449,39.81214705324996,63.13284062914535,28.61246920598825,7651947.988629904,194285.61379571728,5.999999999999995,1.0,1.0,1.0,1.0
23:10:28:14:47:06,SS_ConvNeXtLarge,4,4,2808.004,11.68,6.47,4.82,0.95,0.95,53.93023758099361,40.41392257850137,75.78052832696461,33.53846153846154,9357840.077089217,249125.8109320485,74.20000000000006,0.95,1.0,0.95,0.97
23:10:28:14:47:17,SS_ResNet50,4,4,2808.004,11.68,6.37,4.92,0.95,0.95,53.93900230490628,40.46491603556137,75.12956865327627,33.24366150806717,9274310.68027659,246963.0398419493,5.4999999999999964,0.6,0.95,0.6,0.6933333333333335
23:10:28:14:47:32,SS_EfficientNetV2S,4,4,2808.004,11.68,6.19,5.1,0.95,0.95,53.99654220779236,40.55555194805192,74.10892857142858,32.78766233766234,9146019.241558442,243613.5896103896,8.599999999999985,0.8,0.95,0.8,0.8533333333333333
23:10:28:14:47:40,SS_Xception,4,4,2808.004,11.68,6.12,5.17,0.95,0.95,54.05113544854257,40.61074247060715,73.59558705105492,32.53116443871799,9076577.345144143,241702.92156546947,4.899999999999999,0.85,0.95,0.85,0.8866666666666667
23:10:30:00:52:30,SS_ResNet50,4,4,2808.002,17.27,13.87,2.97,0.95,0.0,75.85876288659792,19.84226804123711,3.09278350515464,2.195876288659794,270842.72164948453,19931.05154639175,9.699999999999982,0.75,0.85,0.75,0.7866666666666667
23:10:30:00:53:03,SS_EfficientNetV2B2,4,4,2808.002,17.27,13.93,2.94,0.95,0.0,69.49272727272727,19.62424242424244,2.2303030303030305,1.5696969696969696,211899.7333333333,13702.981818181815,6.799999999999992,0.95,1.0,0.95,0.9666666666666666
23:10:30:00:54:20,SS_ConvNeXtBase,4,4,2808.002,17.27,13.53,3.33,0.95,0.0,63.64556803995015,21.18776529338345,1.038701622971286,1.0224719101123596,100605.12359550562,8018.137328339575,63.60000000000064,0.9,0.9,0.9,0.9
23:10:30:00:54:32,SS_EfficientNetV2B1,4,4,2808.002,17.27,13.84,3.01,0.95,0.0,64.35933179723509,21.09677419354856,1.0046082949308757,0.976958525345622,99993.36405529952,7635.170506912443,6.699999999999992,0.95,0.95,0.95,0.95
23:10:30:00:54:42,SS_EfficientNetV2B0,4,4,2808.002,17.27,13.77,3.08,0.95,0.0,64.85383783783787,21.04637837837854,0.985945945945946,0.931891891891892,100668.60972972972,7315.234594594594,5.699999999999996,0.65,0.75,0.65,0.6833333333333333
23:10:30:00:57:58,SS_EfficientNetV2B2,4,4,2808.002,17.27,13.41,3.45,0.95,0.0,50.74950495049495,21.55233380480915,9.253536067892504,5.338401697312588,863615.8189533239,53465.25601131542,7.39999999999999,0.65,0.85,0.65,0.7295238095238095
23:10:30:00:59:19,SS_ConvNeXtBase,4,4,2808.002,17.27,13.1,3.76,0.95,0.0,56.1072383586906,22.512955278930097,6.0509451360073765,3.72268326417704,565642.6814200092,36614.7275242047,72.30000000000017,0.9,0.9,0.9,0.9
